Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Courier Code,Phone,Education Region,Broad Classification,Classification Group,Low Year,High Year,KIN,PPR,Y01,Y02,Y03,Y04,Y05,Y06,UPR,Y07,Y08,Y09,Y10,Y11,Y12,USE,Total Students
5720,BEAUMARIS PRIMARY SCHOOL,57 BEAUMARIS BOULEVARD,OCEAN REEF,WA,6027,57 BEAUMARIS BOULEVARD,OCEAN REEF,WA,6027,-31.74874488,115.7355529,A256F,08 6206 3100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,78,99,111,76,122,87,124,91,,,,,,,,,788
5084,BECKENHAM PRIMARY SCHOOL,386 RAILWAY PARADE,BECKENHAM,WA,6107,386 RAILWAY PARADE,BECKENHAM,WA,6107,-32.02408598,115.95730406,POST,08 9278 3700,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,37,55,65,48,61,54,46,53,,,,,,,,,419
1349,BEECHBORO CHRISTIAN SCHOOL,375 MARSHALL ROAD,BEECHBORO,WA,6063,375 MARSHALL ROAD,BEECHBORO,WA,6063,-31.85664957,115.9340083,POST,08 9377 5211,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,28,45,36,38,37,26,23,15,,,,,,,,,248
5696,BEECHBORO PRIMARY SCHOOL,20 KING ROAD,BEECHBORO,WA,6063,20 KING ROAD,BEECHBORO,WA,6063,-31.86780968,115.93575714,POST,08 9392 5300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,43,40,38,50,49,37,51,,,,,,,,,348
5756,BEELIAR PRIMARY SCHOOL,86 THE GRANGE,BEELIAR,WA,6164,86 THE GRANGE,BEELIAR,WA,6164,-32.13297396,115.8207228,POST,08 6174 1400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,53,63,52,50,64,47,42,60,,,,,,,,,431
5859,BEENYUP PRIMARY SCHOOL,73 LAWRENCE WAY,BYFORD,WA,6122,73 LAWRENCE WAY,BYFORD,WA,6122,-32.233554,115.992722,UNKNOWN,08 9526 6500,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,45,11,26,19,7,15,7,,,,,,,,,170
6057,BELDON EDUCATION SUPPORT CENTRE,10 PACIFIC WAY,BELDON,WA,6027,10 PACIFIC WAY,BELDON,WA,6027,-31.7746556,115.7572522,POST,08 9402 3544,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,7,6,9,2,6,7,7,4,,,,,,,,,48
5674,BELDON PRIMARY SCHOOL,10 PACIFIC WAY,BELDON,WA,6027,10 PACIFIC WAY,BELDON,WA,6027,-31.7746556,115.7572522,POST,08 9401 1144,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,50,44,50,33,54,31,37,34,,,,,,,,,333
5036,BELMAY PRIMARY SCHOOL,410 SYDENHAM STREET,CLOVERDALE,WA,6105,410 SYDENHAM STREET,CLOVERDALE,WA,6105,-31.9507814,115.94663741,E160,08 6278 5400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,20,29,24,39,25,37,29,30,,,,,,,,,233
4005,BELMONT CITY COLLEGE,106 FISHER STREET,BELMONT,WA,6104,106 FISHER STREET,BELMONT,WA,6104,-31.95889136,115.93443441,E130,08 9479 2200,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,175,158,161,170,155,110,,929
5038,BELMONT PRIMARY SCHOOL,213 GREAT EASTERN HIGHWAY,BELMONT,WA,6104,213 GREAT EASTERN HIGHWAY,BELMONT,WA,6104,-31.94467587,115.9228256,POST,08 6216 1800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,9,23,8,13,14,16,11,11,,,,,,,,,105
4153,BELRIDGE SECONDARY COLLEGE,17 GWENDOLINE DRIVE,BELDON,WA,6027,17 GWENDOLINE DRIVE,BELDON,WA,6027,-31.77038385,115.76317587,A254,08 9408 8000,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,208,190,185,177,147,133,,1040
6091,BELRIDGE SECONDARY EDUCATION SUPPORT CENTRE,17 GWENDOLINE DRIVE,BELDON,WA,6027,17 GWENDOLINE DRIVE,BELDON,WA,6027,-31.77038385,115.76317587,POST,08 9408 8050,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,Y07,Y12,,,,,,,,,,22,16,27,18,19,18,,120
5039,BENCUBBIN PRIMARY SCHOOL,CNR MURRAY/MONGER STREETS,BENCUBBIN,WA,6477,C/- POST OFFICE,BENCUBBIN,WA,6477,-30.8076984,117.8572615,POST,08 9685 1228,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,6,4,5,3,6,3,1,2,,,,,,,,,30
5041,BENTLEY PRIMARY SCHOOL,15 HEDLEY STREET,BENTLEY,WA,6102,15 HEDLEY STREET,BENTLEY,WA,6102,-32.01035815,115.91156416,POST,08 6455 8000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,34,31,24,17,24,18,21,24,,,,,,,,,193
5799,BERTRAM PRIMARY SCHOOL,CHAMPION DRIVE,BERTRAM,WA,6167,CHAMPION DRIVE,BERTRAM,WA,6167,-32.24665386,115.843541,H225,08 6174 1000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,98,100,107,111,115,119,105,98,,,,,,,,,853
1285,BETHEL CHRISTIAN SCHOOL,BETHEL WAY,ALBANY,WA,6330,BETHEL WAY,ALBANY,WA,6330,-35.00481744,117.881185,POST,08 9842 2100,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,31,28,29,38,32,27,30,42,,31,51,24,28,35,20,,446
4060,BEVERLEY DISTRICT HIGH SCHOOL,20 JOHN STREET,BEVERLEY,WA,6304,20 JOHN STREET,BEVERLEY,WA,6304,-32.10031422,116.9276944,POST,08 9646 1165,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,14,15,18,15,12,12,12,20,,6,6,9,6,,,,145
1323,BIBLE BAPTIST CHRISTIAN ACADEMY,6-8 CHIDLOW STREET,MOUNT HELENA,WA,6082,6-8 CHIDLOW STREET,MOUNT HELENA,WA,6082,-31.87584448,116.21585466,POST,08 9572 1648,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,PPR,Y06,,1,1,,1,5,1,3,,,,,,,,,12
5686,BIBRA LAKE PRIMARY SCHOOL,29 ANNOIS ROAD,BIBRA LAKE,WA,6163,29 ANNOIS ROAD,BIBRA LAKE,WA,6163,-32.09409186,115.83915051,H267,08 6173 7100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,54,48,50,34,40,37,39,45,,,,,,,,,347
5044,BICTON PRIMARY SCHOOL,VIEW TERRACE,BICTON,WA,6157,VIEW TERRACE,BICTON,WA,6157,-32.03272881,115.786548,G80,08 9205 5800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,76,68,55,70,48,58,48,35,,,,,,,,,458
5046,BINDOON PRIMARY SCHOOL,19 LEARNERS WAY,BINDOON,WA,6502,19 LEARNERS WAY,BINDOON,WA,6502,-31.38017209,116.0971002,POST,08 9576 1097,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,12,19,17,22,17,15,16,16,,,,,,,,,134
5047,BINNU PRIMARY SCHOOL,LAUDER STREET,BINNU,WA,6532,C/- POST OFFICE,BINNU,WA,6532,-28.04197194,114.6755891,POST,08 9936 1017,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,1,1,5,3,1,4,1,2,,,,,,,,,18
1328,BIRLIRR NGAWIYIWU CATHOLIC SCHOOL,RINGER SOAK (KUNDAT DJARU COMM),VIA HALLS CREEK,WA,6770,RINGER SOAK (KUNDAT DJARU COMM),VIA HALLS CREEK,WA,6770,-18.794047,128.615847,POST,08 9168 8720,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,1,6,1,6,3,3,5,4,,,,,,,,,29
5808,BLETCHLEY PARK PRIMARY SCHOOL,LOT 5003 BALFOUR STREET,SOUTHERN RIVER,WA,6110,LOT 5003 BALFOUR STREET,SOUTHERN RIVER,WA,6110,-32.10259536,115.9462328,F315,08 9234 6400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,99,97,108,116,130,121,129,121,,,,,,,,,921
1580,BLUE GUM MONTESSORI SCHOOL INC,11 HOPE ROAD,BIBRA LAKE,WA,6163,11 HOPE ROAD,BIBRA LAKE,WA,6163,-32.08519543,115.83855304,POST,08 9417 4060,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,58,54,51,38,31,30,22,15,,,,,,,,,299
5049,BLUFF POINT PRIMARY SCHOOL,18 MITCHELL STREET,BLUFF POINT,WA,6530,PO BOX 7166,GERALDTON PO,WA,6531,-28.7403527,114.62158342,POST,08 9923 1278,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,36,25,39,37,35,30,34,34,,,,,,,,,270
4213,BOB HAWKE COLLEGE,200 ROBERTS ROAD,SUBIACO,WA,6008,PO BOX 8150,SUBIACO,WA,6008,-31.944538,115.8323,UNKNOWN,08 9222 5600,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y07,,,,,,,,,,264,,,,,,,264
4061,BODDINGTON DISTRICT HIGH SCHOOL,25 POLLARD STREET,BODDINGTON,WA,6390,25 POLLARD STREET,BODDINGTON,WA,6390,-32.80157748,116.46708797,POST,08 9884 2900,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,21,27,24,28,25,17,16,27,,26,15,18,3,,,,247
1593,BOLD PARK COMMUNITY SCHOOL,61-63 POWIS STREET,WEMBLEY,WA,6014,61-63 POWIS STREET,WEMBLEY,WA,6014,-31.92384064,115.82318472,POST,08 9387 5050,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,42,19,28,15,13,18,15,9,,8,10,6,9,7,5,,204
5052,BOLGART PRIMARY SCHOOL,28 SMITH STREET,BOLGART,WA,6568,28 SMITH STREET,BOLGART,WA,6568,-31.27358225,116.51086056,POST,08 9627 5245,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,1,1,4,3,1,5,5,1,,,,,,,,,21
5053,BOORAGOON PRIMARY SCHOOL,10 CLEMENTS ROAD,BOORAGOON,WA,6154,10 CLEMENTS ROAD,BOORAGOON,WA,6154,-32.03553443,115.82645949,POST,08 6274 1800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,56,37,56,53,55,44,66,53,,,,,,,,,420
5054,BORDEN PRIMARY SCHOOL,STONE STREET,BORDEN,WA,6338,STONE STREET,BORDEN,WA,6338,-34.07290497,118.2630312,POST,08 9828 1031,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,4,1,5,5,3,5,3,3,,,,,,,,,29
5055,BOULDER PRIMARY SCHOOL,LANE STREET,BOULDER,WA,6432,LOCKED BAG 1,BOULDER,WA,6432,-30.78003681,121.4875325,POST,08 9092 4100,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,39,38,29,39,36,35,30,,,,,,,,,286
5058,BOYANUP PRIMARY SCHOOL,45 THOMAS STREET,BOYANUP,WA,6237,45 THOMAS STREET,BOYANUP,WA,6237,-33.48596223,115.7308445,POST,08 9731 5111,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,15,22,28,12,15,16,15,16,,,,,,,,,139
5718,BOYARE PRIMARY SCHOOL,9 THREADLEAF WAY,MIRRABOOKA,WA,6061,9 THREADLEAF WAY,MIRRABOOKA,WA,6061,-31.85724948,115.87342065,B188,08 9338 2500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,31,46,28,26,40,33,32,46,,,,,,,,,282
4062,BOYUP BROOK DISTRICT HIGH SCHOOL,77 BARRON STREET,BOYUP BROOK,WA,6244,77 BARRON STREET,BOYUP BROOK,WA,6244,-33.83634699,116.3913376,POST,08 9765 0000,SOUTH WEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,15,15,9,18,13,11,14,17,,24,18,8,11,,,,173
5638,BRAESIDE PRIMARY SCHOOL,CARINYA GARDENS,KATANNING,WA,6317,CARINYA GARDENS,KATANNING,WA,6317,-33.679,117.56,POST,08 9821 3500,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,20,28,25,22,32,31,31,23,,,,,,,,,212
5624,BRAMFIELD PARK PRIMARY SCHOOL,YULE STREET,MADDINGTON,WA,6109,YULE STREET,MADDINGTON,WA,6109,-32.04680274,115.9950359,POST,08 9217 8600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,38,43,45,45,33,38,39,,,,,,,,,321
5060,BREMER BAY PRIMARY SCHOOL,GARNETT ROAD,BREMER BAY,WA,6338,GARNETT ROAD,BREMER BAY,WA,6338,-34.393283,119.37476,POST,08 9837 4010,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,3,4,2,6,3,5,2,5,,,,,,,,,30
5061,BRENTWOOD PRIMARY SCHOOL,2 DAWSON ROAD,BRENTWOOD,WA,6153,2 DAWSON ROAD,BRENTWOOD,WA,6153,-32.04149754,115.84717702,G250,08 9364 2709,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,34,38,40,49,38,47,49,44,,,,,,,,,339
4007,BRIDGETOWN HIGH SCHOOL,58 STEERE STREET,BRIDGETOWN,WA,6255,LOCKED BAG 1,BRIDGETOWN,WA,6255,-33.95993882,116.14209068,POST,08 9761 0100,SOUTH WEST,High Schools,SECONDARY SCHOOLS,Y07,Y10,,,,,,,,,,50,56,44,43,,,,193
5062,BRIDGETOWN PRIMARY SCHOOL,178 ROE STREET,BRIDGETOWN,WA,6255,178 ROE STREET,BRIDGETOWN,WA,6255,-33.95485467,116.1407977,POST,08 9761 1102,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,25,22,37,29,30,35,35,39,,,,,,,,,252
5586,BROOKMAN PRIMARY SCHOOL,34 BROOKMAN AVENUE,LANGFORD,WA,6147,34 BROOKMAN AVENUE,LANGFORD,WA,6147,-32.03670459,115.93907265,F400,08 9458 5542,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,37,35,37,35,40,47,36,41,,,,,,,,,308
4063,BROOKTON DISTRICT HIGH SCHOOL,20 TILLER STREET,BROOKTON,WA,6306,20 TILLER STREET,BROOKTON,WA,6306,-32.37207392,117.00868168,POST,08 9642 5000,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,21,16,13,11,13,11,13,18,,5,8,2,3,,,,134
5839,BROOME NORTH PRIMARY SCHOOL,100 TANAMI DRIVE,BROOME,WA,6725,PO BOX 5996,BROOME,WA,6725,-17.9266374,122.2301416,POST,08 9195 3000,KIMBERLEY,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,60,42,48,43,51,26,55,25,,,,,,,,,350
5712,BROOME PRIMARY SCHOOL,WELD STREET,BROOME,WA,6725,PO BOX 1744,BROOME,WA,6725,-17.96120109,122.2379626,POST,08 9194 7500,KIMBERLEY,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,47,51,46,49,51,60,48,56,,,,,,,,,408
4064,BROOME SENIOR HIGH SCHOOL,FREDERICK STREET,BROOME,WA,6725,PO BOX 1316,BROOME,WA,6725,-17.95614273,122.2323264,POST,08 9195 3100,KIMBERLEY,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,171,181,136,145,126,111,,870
5065,BROOMEHILL PRIMARY SCHOOL,HASSELL STREET,BROOMEHILL,WA,6318,C/- POST OFFICE,BROOMEHILL,WA,6318,-33.84507375,117.6342811,POST,08 9824 1250,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,4,5,7,6,5,10,5,6,,,,,,,,,48
4065,BRUCE ROCK DISTRICT HIGH SCHOOL,37 DUNSTALL STREET,BRUCE ROCK,WA,6418,37 DUNSTALL STREET,BRUCE ROCK,WA,6418,-31.87363474,118.14766266,POST,08 9061 1237,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,10,6,12,13,10,12,10,18,,14,6,4,4,,,,119
5067,BRUNSWICK JUNCTION PRIMARY SCHOOL,6 VINCENT STREET,BRUNSWICK JUNCTION,WA,6224,PO BOX 201,BRUNSWICK JUNCTION,WA,6224,-33.2517339,115.8341389,POST,08 9788 9100,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,14,6,10,8,6,8,7,9,,,,,,,,,68
5574,BULL CREEK PRIMARY SCHOOL,32 HARDY STREET,BULL CREEK,WA,6149,32 HARDY STREET,BULL CREEK,WA,6149,-32.06013661,115.8610064,POST,08 6216 4400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,33,51,48,57,65,70,37,,,,,,,,,400
4066,BULLSBROOK COLLEGE,CHITTERING ROAD,BULLSBROOK,WA,6084,CHITTERING ROAD,BULLSBROOK,WA,6084,-31.66171848,116.033179,POST,08 9501 7600,NORTH METROPOLITAN,K-12 SCHOOLS,K-12 SCHOOLS,KIN,Y12,39,56,53,77,67,65,88,70,,76,88,71,75,86,55,,966
8039,BULLSBROOK COMMUNITY KINDERGARTEN,25 CAPORN STREET,EAST BULLSBROOK,WA,6084,PO BOX 525,BULLSBROOK,WA,6084,-31.66245045,116.0303767,POST,08 9571 1392,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,39,,,,,,,,,,,,,,,,39
1524,BUNBURY BAPTIST COLLEGE,133 NORTON PROMENADE,DALYELLUP,WA,6230,133 NORTON PROMENADE,DALYELLUP,WA,6230,-33.400403,115.627001,UNKNOWN,08 9790 0000,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y08,53,36,30,35,41,40,29,31,,74,54,,,,,,423
1222,BUNBURY CATHEDRAL GRAMMAR SCHOOL,5 ALLEN ROAD,GELORUP,WA,6230,5 ALLEN ROAD,GELORUP,WA,6230,-33.404668,115.63864,POST,08 9722 6000,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,25,12,28,21,22,35,27,37,,59,77,71,78,80,75,,647
1029,BUNBURY CATHOLIC COLLEGE,LOT 4 RODSTED STREET,BUNBURY,WA,6230,LOT 4 RODSTED STREET,BUNBURY,WA,6230,-33.34342203,115.6614239,POST,08 9721 0000,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,165,167,157,154,98,96,,837
5070,BUNBURY PRIMARY SCHOOL,2-18 LOVEGROVE AVENUE,BUNBURY,WA,6230,PO BOX 1908,BUNBURY,WA,6231,-33.33305655,115.6381042,POST,08 9721 2660,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,44,49,56,59,55,63,55,56,,,,,,,,,437
1521,BUNBURY REGIONAL COMMUNITY COLLEGE,"SOUTH REGIONAL TAFE, ROBERTSON ROAD",BUNBURY,WA,6230,"SOUTH REGIONAL TAFE, ROBERTSON ROAD",BUNBURY,WA,6230,-33.365301,115.656897,UNKNOWN,0459 915 803 ,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y10,Y12,,,,,,,,,,,,,53,51,26,,130
4008,BUNBURY SENIOR HIGH SCHOOL,10-44 HAIG CRESCENT,BUNBURY,WA,6230,10-44 HAIG CRESCENT,BUNBURY,WA,6230,-33.32746917,115.6326077,POST,08 9781 2500,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,183,178,203,170,144,120,,998
5508,BUNGAREE PRIMARY SCHOOL,9 CENTAURUS STREET,ROCKINGHAM,WA,6168,9 CENTAURUS STREET,ROCKINGHAM,WA,6168,-32.29110842,115.73782372,H130,08 9553 8400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,35,37,29,31,34,36,39,21,,,,,,,,,262
6031,BURBRIDGE SCHOOL,46 BURBRIDGE AVENUE,KOONDOOLA,WA,6064,46 BURBRIDGE AVENUE,KOONDOOLA,WA,6064,-31.83872675,115.86197527,POST,08 9342 1633,NORTH METROPOLITAN,Education Support Schools,EDUCATION SUPPORT,KIN,Y12,4,3,6,2,,1,1,7,,4,6,8,8,3,6,,59
5591,BURRENDAH PRIMARY SCHOOL,CASTLEREAGH CLOSE,WILLETTON,WA,6155,CASTLEREAGH CLOSE,WILLETTON,WA,6155,-32.05988334,115.8805782,POST,08 9266 6200,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,53,88,80,92,115,92,97,,,,,,,,,656
5715,BURRINGURRAH REMOTE COMMUNITY SCHOOL,BURRINGURRAH COMMUNITY,MOUNT JAMES,WA,6642,MOUNT JAMES LOCKED BAG,MEEKATHARRA,WA,6642,-24.651178,116.932686,POST,08 9943 0622,MIDWEST,Remote Community Schools,PRIMARY SCHOOLS,PPR,Y12,,1,1,5,1,4,3,1,,2,1,2,2,1,1,,25
5076,BUSSELTON PRIMARY SCHOOL,AVOCET BOULEVARD,BUSSELTON,WA,6280,AVOCET BOULEVARD,BUSSELTON,WA,6280,-33.63955416,115.3763212,POST,08 9751 6400,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,36,30,34,39,32,28,40,39,,,,,,,,,278
4009,BUSSELTON SENIOR HIGH SCHOOL,136-156 BUSSELL HIGHWAY,BUSSELTON,WA,6280,136-156 BUSSELL HIGHWAY,BUSSELTON,WA,6280,-33.6575772,115.3250971,POST,08 9751 8900,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,129,143,119,138,99,93,,721
4191,BUTLER COLLEGE,15 MCCORMACK BOULEVARD,BUTLER,WA,6036,PO BOX 317,QUINNS ROCKS,WA,6030,-31.65166367,115.70870076,A275,08 9561 4200,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,229,334,334,327,246,194,,1664
5783,BUTLER PRIMARY SCHOOL,30 TOLLESBURY AVENUE,BUTLER,WA,6036,PO BOX 339,QUINNS ROCKS,WA,6030,-31.6461099,115.70273635,A273A,08 9561 7700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,73,76,73,78,81,76,89,88,,,,,,,,,634
8313,BYFORD COMMUNITY KINDERGARTEN,49 PARK ROAD,BYFORD,WA,6122,49 PARK ROAD,BYFORD,WA,6122,-32.21674443,116.0124505,POST,08 9525 1125,SOUTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,15,,,,,,,,,,,,,,,,15
1435,BYFORD JOHN CALVIN SCHOOL,30 SOLDIERS ROAD,BYFORD,WA,6122,30 SOLDIERS ROAD,BYFORD,WA,6122,-32.22411516,116.00571462,POST,08 9525 0261,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,27,26,24,38,25,20,21,27,,,,,,,,,208
5078,BYFORD PRIMARY SCHOOL,36 CLIFTON STREET,BYFORD,WA,6122,36 CLIFTON STREET,BYFORD,WA,6122,-32.21943768,116.01219529,POST,08 9526 6300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,37,49,44,46,41,39,53,,,,,,,,,349
4193,BYFORD SECONDARY COLLEGE,57 ABERNETHY ROAD,BYFORD,WA,6122,57 ABERNETHY ROAD,BYFORD,WA,6122,-32.22343162,116.00187931,POST,08 9550 6100,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,297,320,250,219,239,165,,1490
5705,CABLE BEACH PRIMARY SCHOOL,DAKAS STREET,BROOME,WA,6725,PO BOX 1453,BROOME,WA,6725,-17.95879062,122.2164767,POST,08 9194 7300,KIMBERLEY,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,35,37,50,49,38,57,41,54,,,,,,,,,361
5079,CADOUX PRIMARY SCHOOL,3821 CADOUX-KOORDA ROAD,CADOUX,WA,6466,PO BOX 29,CADOUX,WA,6466,-30.77070399,117.1366031,POST,08 9673 1056,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,1,3,5,1,3,3,1,6,,,,,,,,,23
5800,CALADENIA PRIMARY SCHOOL,89 FRASER ROAD NORTH,CANNING VALE,WA,6155,89 FRASER ROAD NORTH,CANNING VALE,WA,6155,-32.07496451,115.93272895,F333,08 9456 1144,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,84,118,133,136,117,105,118,93,,,,,,,,,904
5080,CALINGIRI PRIMARY SCHOOL,18 CAVELL STREET,CALINGIRI,WA,6569,18 CAVELL STREET,CALINGIRI,WA,6569,-31.090094,116.449243,POST,08 9628 7030,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,6,10,4,4,2,5,3,3,,,,,,,,,37
5081,CALISTA PRIMARY SCHOOL,1 CHILCOTT STREET,CALISTA,WA,6167,PO BOX 457,KWINANA,WA,6966,-32.24514843,115.8106046,POST,08 9419 2355,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,76,58,53,71,56,59,70,66,,,,,,,,,509
5533,CAMBOON PRIMARY SCHOOL,FORDER ROAD,NORANDA,WA,6062,FORDER ROAD,NORANDA,WA,6062,-31.87744461,115.8910542,B360,08 9276 5832,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,48,45,55,45,50,46,50,44,,,,,,,,,383
5777,CAMPBELL PRIMARY SCHOOL,CAMPBELL ROAD,CANNING VALE,WA,6155,CAMPBELL ROAD,CANNING VALE,WA,6155,-32.08812075,115.9307582,F332,08 9456 8300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,65,67,77,77,71,94,79,83,,,,,,,,,613
4500,CANNING COLLEGE,MARQUIS STREET,BENTLEY,WA,6102,PO BOX 1148,BENTLEY DC,WA,6983,-32.00942925,115.8971202,POST,08 9278 3500,SOUTH METROPOLITAN,Senior Colleges,SECONDARY SCHOOLS,Y10,Y12,,,,,,,,,,,,,5,33,106,83,227
4174,CANNING VALE COLLEGE,26 DUMBARTON ROAD,CANNING VALE,WA,6155,26 DUMBARTON ROAD,CANNING VALE,WA,6155,-32.08291838,115.92278383,F337,08 9334 9000,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,237,198,245,273,294,228,,1475
6089,CANNING VALE EDUCATION SUPPORT CENTRE,THE RAMBLE,CANNING VALE,WA,6155,THE RAMBLE,CANNING VALE,WA,6155,-32.0760558,115.9128115,F336,08 9427 6030,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,10,5,3,5,6,5,4,6,,,,,,,,,44
